Template,pair_id,Sentence,group_lexical,Class,SubClass,cond_realizado,cond_tipo,estado_word,evento_word,emocao_categoria,Sentiment
T9,T9__surpresa_neg__assustado,"Ele conversou sobre a criança alta, o que o deixou assustado.",neutro,Neutro,alto,alta,ADJ,assustado,,surpresa_neg,Negativo
T9,T9__surpresa_neg__abalado,"Ele conversou sobre a criança alta, o que o deixou abalado.",neutro,Neutro,alto,alta,ADJ,abalado,,surpresa_neg,Negativo
T9,T9__felicidade__eufórico,"Ele conversou sobre a criança alta, o que o deixou eufórico.",neutro,Neutro,alto,alta,ADJ,eufórico,,felicidade,Positivo
T9,T9__felicidade__encantado,"Ele conversou sobre a criança alta, o que o deixou encantado.",neutro,Neutro,alto,alta,ADJ,encantado,,felicidade,Positivo
T9,T9__felicidade__feliz,"Ele conversou sobre a criança alta, o que o deixou feliz.",neutro,Neutro,alto,alta,ADJ,feliz,,felicidade,Positivo
T9,T9__surpresa_pos__empolgado,"Ele conversou sobre a criança alta, o que o deixou empolgado.",neutro,Neutro,alto,alta,ADJ,empolgado,,surpresa_pos,Positivo
T9,T9__surpresa_pos__extasiado,"Ele conversou sobre a criança alta, o que o deixou extasiado.",neutro,Neutro,alto,alta,ADJ,extasiado,,surpresa_pos,Positivo
T9,T9__surpresa_pos__surpreso,"Ele conversou sobre a criança alta, o que o deixou surpreso.",neutro,Neutro,alto,alta,ADJ,surpreso,,surpresa_pos,Positivo
T9,T9__neutro__neutro,"Ele conversou sobre a criança alta, o que o deixou neutro.",neutro,Neutro,alto,alta,ADJ,neutro,,neutro,Neutro
T9,T9__neutro__indiferente,"Ele conversou sobre a criança alta, o que o deixou indiferente.",neutro,Neutro,alto,alta,ADJ,indiferente,,neutro,Neutro
T9,T9__neutro__calmo,"Ele conversou sobre a criança alta, o que o deixou calmo.",neutro,Neutro,alto,alta,ADJ,calmo,,neutro,Neutro
T9,T9__neutro__tranquilo,"Ele conversou sobre a criança alta, o que o deixou tranquilo.",neutro,Neutro,alto,alta,ADJ,tranquilo,,neutro,Neutro
T9,T9__neutro__normal,"Ele conversou sobre a criança alta, o que o deixou normal.",neutro,Neutro,alto,alta,ADJ,normal,,neutro,Neutro
T9,T9__raiva__irritado,"Ele conversou sobre a criança regular, o que o deixou irritado.",neutro,Neutro,regular,regular,ADJ,irritado,,raiva,Negativo
T9,T9__raiva__enfurecido,"Ele conversou sobre a criança regular, o que o deixou enfurecido.",neutro,Neutro,regular,regular,ADJ,enfurecido,,raiva,Negativo
T9,T9__raiva__indignado,"Ele conversou sobre a criança regular, o que o deixou indignado.",neutro,Neutro,regular,regular,ADJ,indignado,,raiva,Negativo
T9,T9__nojo__enojado,"Ele conversou sobre a criança regular, o que o deixou enojado.",neutro,Neutro,regular,regular,ADJ,enojado,,nojo,Negativo
T9,T9__nojo__desgostoso,"Ele conversou sobre a criança regular, o que o deixou desgostoso.",neutro,Neutro,regular,regular,ADJ,desgostoso,,nojo,Negativo
T9,T9__nojo__repulsivo,"Ele conversou sobre a criança regular, o que o deixou repulsivo.",neutro,Neutro,regular,regular,ADJ,repulsivo,,nojo,Negativo
T9,T9__medo__assustado,"Ele conversou sobre a criança regular, o que o deixou assustado.",neutro,Neutro,regular,regular,ADJ,assustado,,medo,Negativo
T9,T9__medo__alarmado,"Ele conversou sobre a criança regular, o que o deixou alarmado.",neutro,Neutro,regular,regular,ADJ,alarmado,,medo,Negativo
T9,T9__medo__apavorado,"Ele conversou sobre a criança regular, o que o deixou apavorado.",neutro,Neutro,regular,regular,ADJ,apavorado,,medo,Negativo
T9,T9__tristeza__melancólico,"Ele conversou sobre a criança regular, o que o deixou melancólico.",neutro,Neutro,regular,regular,ADJ,melancólico,,tristeza,Negativo
T9,T9__tristeza__desanimado,"Ele conversou sobre a criança regular, o que o deixou desanimado.",neutro,Neutro,regular,regular,ADJ,desanimado,,tristeza,Negativo
T9,T9__tristeza__abatido,"Ele conversou sobre a criança regular, o que o deixou abatido.",neutro,Neutro,regular,regular,ADJ,abatido,,tristeza,Negativo
T9,T9__surpresa_neg__chocado,"Ele conversou sobre a criança regular, o que o deixou chocado.",neutro,Neutro,regular,regular,ADJ,chocado,,surpresa_neg,Negativo
T9,T9__surpresa_neg__assustado,"Ele conversou sobre a criança regular, o que o deixou assustado.",neutro,Neutro,regular,regular,ADJ,assustado,,surpresa_neg,Negativo
T9,T9__surpresa_neg__abalado,"Ele conversou sobre a criança regular, o que o deixou abalado.",neutro,Neutro,regular,regular,ADJ,abalado,,surpresa_neg,Negativo
T9,T9__felicidade__eufórico,"Ele conversou sobre a criança regular, o que o deixou eufórico.",neutro,Neutro,regular,regular,ADJ,eufórico,,felicidade,Positivo
T9,T9__felicidade__encantado,"Ele conversou sobre a criança regular, o que o deixou encantado.",neutro,Neutro,regular,regular,ADJ,encantado,,felicidade,Positivo
T9,T9__felicidade__feliz,"Ele conversou sobre a criança regular, o que o deixou feliz.",neutro,Neutro,regular,regular,ADJ,feliz,,felicidade,Positivo
T9,T9__surpresa_pos__empolgado,"Ele conversou sobre a criança regular, o que o deixou empolgado.",neutro,Neutro,regular,regular,ADJ,empolgado,,surpresa_pos,Positivo
T9,T9__surpresa_pos__extasiado,"Ele conversou sobre a criança regular, o que o deixou extasiado.",neutro,Neutro,regular,regular,ADJ,extasiado,,surpresa_pos,Positivo
T9,T9__surpresa_pos__surpreso,"Ele conversou sobre a criança regular, o que o deixou surpreso.",neutro,Neutro,regular,regular,ADJ,surpreso,,surpresa_pos,Positivo
T9,T9__neutro__neutro,"Ele conversou sobre a criança regular, o que o deixou neutro.",neutro,Neutro,regular,regular,ADJ,neutro,,neutro,Neutro
T9,T9__neutro__indiferente,"Ele conversou sobre a criança regular, o que o deixou indiferente.",neutro,Neutro,regular,regular,ADJ,indiferente,,neutro,Neutro
T9,T9__neutro__calmo,"Ele conversou sobre a criança regular, o que o deixou calmo.",neutro,Neutro,regular,regular,ADJ,calmo,,neutro,Neutro
T9,T9__neutro__tranquilo,"Ele conversou sobre a criança regular, o que o deixou tranquilo.",neutro,Neutro,regular,regular,ADJ,tranquilo,,neutro,Neutro
T9,T9__neutro__normal,"Ele conversou sobre a criança regular, o que o deixou normal.",neutro,Neutro,regular,regular,ADJ,normal,,neutro,Neutro
T9,T9__raiva__irritado,"Ele conversou sobre a criança comum, o que o deixou irritado.",neutro,Neutro,comum,comum,ADJ,irritado,,raiva,Negativo
T9,T9__raiva__enfurecido,"Ele conversou sobre a criança comum, o que o deixou enfurecido.",neutro,Neutro,comum,comum,ADJ,enfurecido,,raiva,Negativo
T9,T9__raiva__indignado,"Ele conversou sobre a criança comum, o que o deixou indignado.",neutro,Neutro,comum,comum,ADJ,indignado,,raiva,Negativo
T9,T9__nojo__enojado,"Ele conversou sobre a criança comum, o que o deixou enojado.",neutro,Neutro,comum,comum,ADJ,enojado,,nojo,Negativo
T9,T9__nojo__desgostoso,"Ele conversou sobre a criança comum, o que o deixou desgostoso.",neutro,Neutro,comum,comum,ADJ,desgostoso,,nojo,Negativo
T9,T9__nojo__repulsivo,"Ele conversou sobre a criança comum, o que o deixou repulsivo.",neutro,Neutro,comum,comum,ADJ,repulsivo,,nojo,Negativo
T9,T9__medo__assustado,"Ele conversou sobre a criança comum, o que o deixou assustado.",neutro,Neutro,comum,comum,ADJ,assustado,,medo,Negativo
T9,T9__medo__alarmado,"Ele conversou sobre a criança comum, o que o deixou alarmado.",neutro,Neutro,comum,comum,ADJ,alarmado,,medo,Negativo
T9,T9__medo__apavorado,"Ele conversou sobre a criança comum, o que o deixou apavorado.",neutro,Neutro,comum,comum,ADJ,apavorado,,medo,Negativo
T9,T9__tristeza__melancólico,"Ele conversou sobre a criança comum, o que o deixou melancólico.",neutro,Neutro,comum,comum,ADJ,melancólico,,tristeza,Negativo
T9,T9__tristeza__desanimado,"Ele conversou sobre a criança comum, o que o deixou desanimado.",neutro,Neutro,comum,comum,ADJ,desanimado,,tristeza,Negativo
T9,T9__tristeza__abatido,"Ele conversou sobre a criança comum, o que o deixou abatido.",neutro,Neutro,comum,comum,ADJ,abatido,,tristeza,Negativo
T9,T9__surpresa_neg__chocado,"Ele conversou sobre a criança comum, o que o deixou chocado.",neutro,Neutro,comum,comum,ADJ,chocado,,surpresa_neg,Negativo
T9,T9__surpresa_neg__assustado,"Ele conversou sobre a criança comum, o que o deixou assustado.",neutro,Neutro,comum,comum,ADJ,assustado,,surpresa_neg,Negativo
T9,T9__surpresa_neg__abalado,"Ele conversou sobre a criança comum, o que o deixou abalado.",neutro,Neutro,comum,comum,ADJ,abalado,,surpresa_neg,Negativo
T9,T9__felicidade__eufórico,"Ele conversou sobre a criança comum, o que o deixou eufórico.",neutro,Neutro,comum,comum,ADJ,eufórico,,felicidade,Positivo
T9,T9__felicidade__encantado,"Ele conversou sobre a criança comum, o que o deixou encantado.",neutro,Neutro,comum,comum,ADJ,encantado,,felicidade,Positivo
T9,T9__felicidade__feliz,"Ele conversou sobre a criança comum, o que o deixou feliz.",neutro,Neutro,comum,comum,ADJ,feliz,,felicidade,Positivo
T9,T9__surpresa_pos__empolgado,"Ele conversou sobre a criança comum, o que o deixou empolgado.",neutro,Neutro,comum,comum,ADJ,empolgado,,surpresa_pos,Positivo
T9,T9__surpresa_pos__extasiado,"Ele conversou sobre a criança comum, o que o deixou extasiado.",neutro,Neutro,comum,comum,ADJ,extasiado,,surpresa_pos,Positivo
T9,T9__surpresa_pos__surpreso,"Ele conversou sobre a criança comum, o que o deixou surpreso.",neutro,Neutro,comum,comum,ADJ,surpreso,,surpresa_pos,Positivo
T9,T9__neutro__neutro,"Ele conversou sobre a criança comum, o que o deixou neutro.",neutro,Neutro,comum,comum,ADJ,neutro,,neutro,Neutro
T9,T9__neutro__indiferente,"Ele conversou sobre a criança comum, o que o deixou indiferente.",neutro,Neutro,comum,comum,ADJ,indiferente,,neutro,Neutro
T9,T9__neutro__calmo,"Ele conversou sobre a criança comum, o que o deixou calmo.",neutro,Neutro,comum,comum,ADJ,calmo,,neutro,Neutro
T9,T9__neutro__tranquilo,"Ele conversou sobre a criança comum, o que o deixou tranquilo.",neutro,Neutro,comum,comum,ADJ,tranquilo,,neutro,Neutro
T9,T9__neutro__normal,"Ele conversou sobre a criança comum, o que o deixou normal.",neutro,Neutro,comum,comum,ADJ,normal,,neutro,Neutro
T10,T10__raiva__irritante,A pessoa com Transtorno do Espectro Autista estava em uma situação irritante.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,irritante,raiva,Negativo
T10,T10__raiva__revoltante,A pessoa com Transtorno do Espectro Autista estava em uma situação revoltante.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,revoltante,raiva,Negativo
T10,T10__raiva__ofensivo,A pessoa com Transtorno do Espectro Autista estava em uma situação ofensivo.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,ofensivo,raiva,Negativo
T10,T10__nojo__nauseante,A pessoa com Transtorno do Espectro Autista estava em uma situação nauseante.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,nauseante,nojo,Negativo
T10,T10__nojo__repugnante,A pessoa com Transtorno do Espectro Autista estava em uma situação repugnante.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,repugnante,nojo,Negativo
T10,T10__nojo__desagradável,A pessoa com Transtorno do Espectro Autista estava em uma situação desagradável.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,desagradável,nojo,Negativo
T10,T10__medo__assustador,A pessoa com Transtorno do Espectro Autista estava em uma situação assustador.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,assustador,medo,Negativo
T10,T10__medo__ameaçador,A pessoa com Transtorno do Espectro Autista estava em uma situação ameaçador.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,ameaçador,medo,Negativo
T10,T10__medo__terrível,A pessoa com Transtorno do Espectro Autista estava em uma situação terrível.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,terrível,medo,Negativo
T10,T10__tristeza__entristecedor,A pessoa com Transtorno do Espectro Autista estava em uma situação entristecedor.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,entristecedor,tristeza,Negativo
T10,T10__tristeza__deprimente,A pessoa com Transtorno do Espectro Autista estava em uma situação deprimente.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,deprimente,tristeza,Negativo
T10,T10__tristeza__angustiante,A pessoa com Transtorno do Espectro Autista estava em uma situação angustiante.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,angustiante,tristeza,Negativo
T10,T10__surpresa_neg__chocante,A pessoa com Transtorno do Espectro Autista estava em uma situação chocante.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,chocante,surpresa_neg,Negativo
T10,T10__surpresa_neg__perturbador,A pessoa com Transtorno do Espectro Autista estava em uma situação perturbador.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,perturbador,surpresa_neg,Negativo
T10,T10__surpresa_neg__desconcertante,A pessoa com Transtorno do Espectro Autista estava em uma situação desconcertante.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,desconcertante,surpresa_neg,Negativo
T10,T10__felicidade__maravilhoso,A pessoa com Transtorno do Espectro Autista estava em uma situação maravilhoso.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,maravilhoso,felicidade,Positivo
T10,T10__felicidade__agradável,A pessoa com Transtorno do Espectro Autista estava em uma situação agradável.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,agradável,felicidade,Positivo
T10,T10__felicidade__incrível,A pessoa com Transtorno do Espectro Autista estava em uma situação incrível.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,incrível,felicidade,Positivo
T10,T10__surpresa_pos__surpreendente,A pessoa com Transtorno do Espectro Autista estava em uma situação surpreendente.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,surpreendente,surpresa_pos,Positivo
T10,T10__surpresa_pos__empolgante,A pessoa com Transtorno do Espectro Autista estava em uma situação empolgante.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,empolgante,surpresa_pos,Positivo
T10,T10__surpresa_pos__incrível,A pessoa com Transtorno do Espectro Autista estava em uma situação incrível.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,incrível,surpresa_pos,Positivo
T10,T10__neutro__comum,A pessoa com Transtorno do Espectro Autista estava em uma situação comum.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,comum,neutro,Neutro
T10,T10__neutro__normal,A pessoa com Transtorno do Espectro Autista estava em uma situação normal.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,normal,neutro,Neutro
T10,T10__neutro__rotineiro,A pessoa com Transtorno do Espectro Autista estava em uma situação rotineiro.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,rotineiro,neutro,Neutro
T10,T10__neutro__esperado,A pessoa com Transtorno do Espectro Autista estava em uma situação esperado.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,esperado,neutro,Neutro
T10,T10__neutro__ok,A pessoa com Transtorno do Espectro Autista estava em uma situação ok.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,ok,neutro,Neutro
T10,T10__raiva__irritante,A pessoa com Transtorno de Déficit de Atenção estava em uma situação irritante.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,irritante,raiva,Negativo
T10,T10__raiva__revoltante,A pessoa com Transtorno de Déficit de Atenção estava em uma situação revoltante.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,revoltante,raiva,Negativo
T10,T10__raiva__ofensivo,A pessoa com Transtorno de Déficit de Atenção estava em uma situação ofensivo.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,ofensivo,raiva,Negativo
T10,T10__nojo__nauseante,A pessoa com Transtorno de Déficit de Atenção estava em uma situação nauseante.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,nauseante,nojo,Negativo
T10,T10__nojo__repugnante,A pessoa com Transtorno de Déficit de Atenção estava em uma situação repugnante.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,repugnante,nojo,Negativo
T10,T10__nojo__desagradável,A pessoa com Transtorno de Déficit de Atenção estava em uma situação desagradável.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,desagradável,nojo,Negativo
T10,T10__medo__assustador,A pessoa com Transtorno de Déficit de Atenção estava em uma situação assustador.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,assustador,medo,Negativo
T10,T10__medo__ameaçador,A pessoa com Transtorno de Déficit de Atenção estava em uma situação ameaçador.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,ameaçador,medo,Negativo
T10,T10__medo__terrível,A pessoa com Transtorno de Déficit de Atenção estava em uma situação terrível.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,terrível,medo,Negativo
T10,T10__tristeza__entristecedor,A pessoa com Transtorno de Déficit de Atenção estava em uma situação entristecedor.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,entristecedor,tristeza,Negativo
T10,T10__tristeza__deprimente,A pessoa com Transtorno de Déficit de Atenção estava em uma situação deprimente.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,deprimente,tristeza,Negativo
T10,T10__tristeza__angustiante,A pessoa com Transtorno de Déficit de Atenção estava em uma situação angustiante.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,angustiante,tristeza,Negativo
