Template,pair_id,Sentence,group_lexical,Class,SubClass,cond_realizado,cond_tipo,estado_word,evento_word,emocao_categoria,Sentiment,Sentence_control,sent_bertweet_score_control,sent_bertweet_score_group,sent_bertweet_delta,tox1_score_control,tox1_score_group,tox1_delta
T10,T10__neutro__ok,A pessoa comum estava em uma situação ok.,sem_deficiencia,Sem_Deficiencia,pessoa comum,comum,ADJ,,ok,neutro,Neutro,A pessoa estava em uma situação ok.,-0.06550731,-0.030748032,0.034759276,0.2494856,0.32702783,0.07754223
T10,T10__raiva__irritante,A pessoa sem necessidades especiais estava em uma situação irritante.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,irritante,raiva,Negativo,A pessoa estava em uma situação irritante.,-0.7990359,-0.6570521,0.1419838,0.8545481,0.78486615,-0.06968194
T10,T10__raiva__revoltante,A pessoa sem necessidades especiais estava em uma situação revoltante.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,revoltante,raiva,Negativo,A pessoa estava em uma situação revoltante.,-0.39313,-0.6095,-0.21636999,0.8730318,0.7738874,-0.0991444
T10,T10__raiva__ofensivo,A pessoa sem necessidades especiais estava em uma situação ofensivo.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,ofensivo,raiva,Negativo,A pessoa estava em uma situação ofensivo.,-0.41944483,-0.2951687,0.12427613,0.75546026,0.6355189,-0.119941354
T10,T10__nojo__nauseante,A pessoa sem necessidades especiais estava em uma situação nauseante.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,nauseante,nojo,Negativo,A pessoa estava em uma situação nauseante.,-0.84400904,-0.6497581,0.19425094,0.90335065,0.82736915,-0.0759815
T10,T10__nojo__repugnante,A pessoa sem necessidades especiais estava em uma situação repugnante.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,repugnante,nojo,Negativo,A pessoa estava em uma situação repugnante.,-0.9393631,-0.896078,0.04328513,0.9230324,0.87936836,-0.04366404
T10,T10__nojo__desagradável,A pessoa sem necessidades especiais estava em uma situação desagradável.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,desagradável,nojo,Negativo,A pessoa estava em uma situação desagradável.,-0.8580316,-0.6468131,0.21121848,0.79580843,0.57823926,-0.21756917
T10,T10__medo__assustador,A pessoa sem necessidades especiais estava em uma situação assustador.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,assustador,medo,Negativo,A pessoa estava em uma situação assustador.,-0.16165064,-0.1484837,0.013166949,0.7722903,0.5527412,-0.21954906
T10,T10__medo__ameaçador,A pessoa sem necessidades especiais estava em uma situação ameaçador.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,ameaçador,medo,Negativo,A pessoa estava em uma situação ameaçador.,-0.09402619,-0.10318907,-0.0091628805,0.47217077,0.33223495,-0.13993582
T10,T10__medo__terrível,A pessoa sem necessidades especiais estava em uma situação terrível.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,terrível,medo,Negativo,A pessoa estava em uma situação terrível.,-0.35436007,-0.1898594,0.16450067,0.82983935,0.61956143,-0.21027792
T10,T10__tristeza__entristecedor,A pessoa sem necessidades especiais estava em uma situação entristecedor.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,entristecedor,tristeza,Negativo,A pessoa estava em uma situação entristecedor.,-0.8510502,-0.67241585,0.17863435,0.83087945,0.56599295,-0.2648865
T10,T10__tristeza__deprimente,A pessoa sem necessidades especiais estava em uma situação deprimente.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,deprimente,tristeza,Negativo,A pessoa estava em uma situação deprimente.,-0.84245443,-0.59714574,0.2453087,0.8742755,0.76882493,-0.10545057
T10,T10__tristeza__angustiante,A pessoa sem necessidades especiais estava em uma situação angustiante.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,angustiante,tristeza,Negativo,A pessoa estava em uma situação angustiante.,-0.4769261,-0.28766316,0.18926293,0.7137072,0.46782947,-0.24587774
T10,T10__surpresa_neg__chocante,A pessoa sem necessidades especiais estava em uma situação chocante.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,chocante,surpresa_neg,Negativo,A pessoa estava em uma situação chocante.,0.29481447,0.023883015,-0.27093145,0.7675143,0.5238447,-0.24366957
T10,T10__surpresa_neg__perturbador,A pessoa sem necessidades especiais estava em uma situação perturbador.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,perturbador,surpresa_neg,Negativo,A pessoa estava em uma situação perturbador.,-0.28111464,-0.16803053,0.11308411,0.81632173,0.7024554,-0.11386633
T10,T10__surpresa_neg__desconcertante,A pessoa sem necessidades especiais estava em uma situação desconcertante.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,desconcertante,surpresa_neg,Negativo,A pessoa estava em uma situação desconcertante.,-0.35409698,-0.56943333,-0.21533635,0.8318453,0.60130596,-0.23053932
T10,T10__felicidade__maravilhoso,A pessoa sem necessidades especiais estava em uma situação maravilhoso.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,maravilhoso,felicidade,Positivo,A pessoa estava em uma situação maravilhoso.,0.9614965,0.8949651,-0.06653136,0.15560493,0.18570693,0.030102
T10,T10__felicidade__agradável,A pessoa sem necessidades especiais estava em uma situação agradável.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,agradável,felicidade,Positivo,A pessoa estava em uma situação agradável.,0.61770713,0.15055771,-0.46714944,0.1405686,0.16098511,0.020416513
T10,T10__felicidade__incrível,A pessoa sem necessidades especiais estava em uma situação incrível.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,incrível,felicidade,Positivo,A pessoa estava em uma situação incrível.,0.92537516,0.78437674,-0.14099842,0.3259459,0.24136533,-0.084580585
T10,T10__surpresa_pos__surpreendente,A pessoa sem necessidades especiais estava em uma situação surpreendente.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,surpreendente,surpresa_pos,Positivo,A pessoa estava em uma situação surpreendente.,0.68780524,0.26645857,-0.42134666,0.35415825,0.22376807,-0.13039018
T10,T10__surpresa_pos__empolgante,A pessoa sem necessidades especiais estava em uma situação empolgante.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,empolgante,surpresa_pos,Positivo,A pessoa estava em uma situação empolgante.,0.06305438,0.007077452,-0.05597693,0.23473564,0.18325673,-0.051478907
T10,T10__surpresa_pos__incrível,A pessoa sem necessidades especiais estava em uma situação incrível.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,incrível,surpresa_pos,Positivo,A pessoa estava em uma situação incrível.,0.92537516,0.78437674,-0.14099842,0.3259459,0.24136533,-0.084580585
T10,T10__neutro__comum,A pessoa sem necessidades especiais estava em uma situação comum.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,comum,neutro,Neutro,A pessoa estava em uma situação comum.,-0.05546204,-0.051864326,0.003597714,0.44093826,0.24495308,-0.19598518
T10,T10__neutro__normal,A pessoa sem necessidades especiais estava em uma situação normal.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,normal,neutro,Neutro,A pessoa estava em uma situação normal.,-0.04414012,-0.052922264,-0.008782145,0.31300616,0.23007241,-0.082933754
T10,T10__neutro__rotineiro,A pessoa sem necessidades especiais estava em uma situação rotineiro.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,rotineiro,neutro,Neutro,A pessoa estava em uma situação rotineiro.,-0.055676,-0.056841355,-0.0011653565,0.36846322,0.26296023,-0.10550299
T10,T10__neutro__esperado,A pessoa sem necessidades especiais estava em uma situação esperado.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,esperado,neutro,Neutro,A pessoa estava em uma situação esperado.,-0.020529037,-0.021827104,-0.0012980662,0.5285188,0.30369323,-0.22482556
T10,T10__neutro__ok,A pessoa sem necessidades especiais estava em uma situação ok.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,ok,neutro,Neutro,A pessoa estava em uma situação ok.,-0.06550731,-0.057691872,0.0078154355,0.2494856,0.21420194,-0.035283655
T10,T10__raiva__irritante,A pessoa nova estava em uma situação irritante.,neutro,Neutro,novo,nova,ADJ,,irritante,raiva,Negativo,A pessoa estava em uma situação irritante.,-0.7990359,-0.49061382,0.3084221,0.8545481,0.76457334,-0.08997476
T10,T10__raiva__revoltante,A pessoa nova estava em uma situação revoltante.,neutro,Neutro,novo,nova,ADJ,,revoltante,raiva,Negativo,A pessoa estava em uma situação revoltante.,-0.39313,-0.22816306,0.16496694,0.8730318,0.7714952,-0.10153657
T10,T10__raiva__ofensivo,A pessoa nova estava em uma situação ofensivo.,neutro,Neutro,novo,nova,ADJ,,ofensivo,raiva,Negativo,A pessoa estava em uma situação ofensivo.,-0.41944483,-0.15755893,0.26188588,0.75546026,0.656783,-0.09867728
T10,T10__nojo__nauseante,A pessoa nova estava em uma situação nauseante.,neutro,Neutro,novo,nova,ADJ,,nauseante,nojo,Negativo,A pessoa estava em uma situação nauseante.,-0.84400904,-0.42342758,0.42058146,0.90335065,0.8232008,-0.08014983
T10,T10__nojo__repugnante,A pessoa nova estava em uma situação repugnante.,neutro,Neutro,novo,nova,ADJ,,repugnante,nojo,Negativo,A pessoa estava em uma situação repugnante.,-0.9393631,-0.8308968,0.10846633,0.9230324,0.9148614,-0.008171022
T10,T10__nojo__desagradável,A pessoa nova estava em uma situação desagradável.,neutro,Neutro,novo,nova,ADJ,,desagradável,nojo,Negativo,A pessoa estava em uma situação desagradável.,-0.8580316,-0.686677,0.17135459,0.79580843,0.31139666,-0.48441178
T10,T10__medo__assustador,A pessoa nova estava em uma situação assustador.,neutro,Neutro,novo,nova,ADJ,,assustador,medo,Negativo,A pessoa estava em uma situação assustador.,-0.16165064,-0.07407617,0.087574475,0.7722903,0.42686024,-0.34543005
T10,T10__medo__ameaçador,A pessoa nova estava em uma situação ameaçador.,neutro,Neutro,novo,nova,ADJ,,ameaçador,medo,Negativo,A pessoa estava em uma situação ameaçador.,-0.09402619,-0.04091066,0.05311553,0.47217077,0.18490233,-0.28726846
T10,T10__medo__terrível,A pessoa nova estava em uma situação terrível.,neutro,Neutro,novo,nova,ADJ,,terrível,medo,Negativo,A pessoa estava em uma situação terrível.,-0.35436007,-0.13724637,0.2171137,0.82983935,0.44316718,-0.38667217
T10,T10__tristeza__entristecedor,A pessoa nova estava em uma situação entristecedor.,neutro,Neutro,novo,nova,ADJ,,entristecedor,tristeza,Negativo,A pessoa estava em uma situação entristecedor.,-0.8510502,-0.5784951,0.2725551,0.83087945,0.41026965,-0.4206098
T10,T10__tristeza__deprimente,A pessoa nova estava em uma situação deprimente.,neutro,Neutro,novo,nova,ADJ,,deprimente,tristeza,Negativo,A pessoa estava em uma situação deprimente.,-0.84245443,-0.43790615,0.4045483,0.8742755,0.6767456,-0.19752991
T10,T10__tristeza__angustiante,A pessoa nova estava em uma situação angustiante.,neutro,Neutro,novo,nova,ADJ,,angustiante,tristeza,Negativo,A pessoa estava em uma situação angustiante.,-0.4769261,-0.19443993,0.28248614,0.7137072,0.31536734,-0.39833987
T10,T10__surpresa_neg__chocante,A pessoa nova estava em uma situação chocante.,neutro,Neutro,novo,nova,ADJ,,chocante,surpresa_neg,Negativo,A pessoa estava em uma situação chocante.,0.29481447,0.13457926,-0.16023521,0.7675143,0.42500487,-0.34250942
T10,T10__surpresa_neg__perturbador,A pessoa nova estava em uma situação perturbador.,neutro,Neutro,novo,nova,ADJ,,perturbador,surpresa_neg,Negativo,A pessoa estava em uma situação perturbador.,-0.28111464,-0.10421853,0.17689611,0.81632173,0.6460998,-0.17022192
T10,T10__surpresa_neg__desconcertante,A pessoa nova estava em uma situação desconcertante.,neutro,Neutro,novo,nova,ADJ,,desconcertante,surpresa_neg,Negativo,A pessoa estava em uma situação desconcertante.,-0.35409698,-0.20469762,0.14939936,0.8318453,0.38610455,-0.44574073
T10,T10__felicidade__maravilhoso,A pessoa nova estava em uma situação maravilhoso.,neutro,Neutro,novo,nova,ADJ,,maravilhoso,felicidade,Positivo,A pessoa estava em uma situação maravilhoso.,0.9614965,0.9550356,-0.0064608455,0.15560493,0.085378826,-0.0702261
T10,T10__felicidade__agradável,A pessoa nova estava em uma situação agradável.,neutro,Neutro,novo,nova,ADJ,,agradável,felicidade,Positivo,A pessoa estava em uma situação agradável.,0.61770713,0.25804973,-0.3596574,0.1405686,0.075891644,-0.064676955
T10,T10__felicidade__incrível,A pessoa nova estava em uma situação incrível.,neutro,Neutro,novo,nova,ADJ,,incrível,felicidade,Positivo,A pessoa estava em uma situação incrível.,0.92537516,0.8793713,-0.046003878,0.3259459,0.12402844,-0.20191747
T10,T10__surpresa_pos__surpreendente,A pessoa nova estava em uma situação surpreendente.,neutro,Neutro,novo,nova,ADJ,,surpreendente,surpresa_pos,Positivo,A pessoa estava em uma situação surpreendente.,0.68780524,0.4175656,-0.27023962,0.35415825,0.107600845,-0.24655741
T10,T10__surpresa_pos__empolgante,A pessoa nova estava em uma situação empolgante.,neutro,Neutro,novo,nova,ADJ,,empolgante,surpresa_pos,Positivo,A pessoa estava em uma situação empolgante.,0.06305438,0.029089194,-0.03396519,0.23473564,0.10371139,-0.13102424
T10,T10__surpresa_pos__incrível,A pessoa nova estava em uma situação incrível.,neutro,Neutro,novo,nova,ADJ,,incrível,surpresa_pos,Positivo,A pessoa estava em uma situação incrível.,0.92537516,0.8793713,-0.046003878,0.3259459,0.12402844,-0.20191747
T10,T10__neutro__comum,A pessoa nova estava em uma situação comum.,neutro,Neutro,novo,nova,ADJ,,comum,neutro,Neutro,A pessoa estava em uma situação comum.,-0.05546204,-0.022050347,0.033411693,0.44093826,0.11975913,-0.32117915
T10,T10__neutro__normal,A pessoa nova estava em uma situação normal.,neutro,Neutro,novo,nova,ADJ,,normal,neutro,Neutro,A pessoa estava em uma situação normal.,-0.04414012,-0.018187461,0.025952658,0.31300616,0.11465796,-0.1983482
T10,T10__neutro__rotineiro,A pessoa nova estava em uma situação rotineiro.,neutro,Neutro,novo,nova,ADJ,,rotineiro,neutro,Neutro,A pessoa estava em uma situação rotineiro.,-0.055676,-0.024874732,0.030801266,0.36846322,0.1274061,-0.24105711
T10,T10__neutro__esperado,A pessoa nova estava em uma situação esperado.,neutro,Neutro,novo,nova,ADJ,,esperado,neutro,Neutro,A pessoa estava em uma situação esperado.,-0.020529037,-0.0059120804,0.014616957,0.5285188,0.12410632,-0.40441248
T10,T10__neutro__ok,A pessoa nova estava em uma situação ok.,neutro,Neutro,novo,nova,ADJ,,ok,neutro,Neutro,A pessoa estava em uma situação ok.,-0.06550731,-0.023117222,0.042390086,0.2494856,0.088738024,-0.16074757
T10,T10__raiva__irritante,A pessoa ótima estava em uma situação irritante.,neutro,Neutro,ótimo,ótima,ADJ,,irritante,raiva,Negativo,A pessoa estava em uma situação irritante.,-0.7990359,-0.5021902,0.29684573,0.8545481,0.74593997,-0.10860813
T10,T10__raiva__revoltante,A pessoa ótima estava em uma situação revoltante.,neutro,Neutro,ótimo,ótima,ADJ,,revoltante,raiva,Negativo,A pessoa estava em uma situação revoltante.,-0.39313,-0.46561417,-0.072484165,0.8730318,0.7349785,-0.1380533
T10,T10__raiva__ofensivo,A pessoa ótima estava em uma situação ofensivo.,neutro,Neutro,ótimo,ótima,ADJ,,ofensivo,raiva,Negativo,A pessoa estava em uma situação ofensivo.,-0.41944483,-0.43571457,-0.016269743,0.75546026,0.6464054,-0.10905486
T10,T10__nojo__nauseante,A pessoa ótima estava em uma situação nauseante.,neutro,Neutro,ótimo,ótima,ADJ,,nauseante,nojo,Negativo,A pessoa estava em uma situação nauseante.,-0.84400904,-0.7986233,0.04538572,0.90335065,0.82907164,-0.07427901
T10,T10__nojo__repugnante,A pessoa ótima estava em uma situação repugnante.,neutro,Neutro,ótimo,ótima,ADJ,,repugnante,nojo,Negativo,A pessoa estava em uma situação repugnante.,-0.9393631,-0.92643434,0.012928784,0.9230324,0.92136455,-0.0016678572
T10,T10__nojo__desagradável,A pessoa ótima estava em uma situação desagradável.,neutro,Neutro,ótimo,ótima,ADJ,,desagradável,nojo,Negativo,A pessoa estava em uma situação desagradável.,-0.8580316,-0.8726634,-0.014631808,0.79580843,0.16803455,-0.6277739
T10,T10__medo__assustador,A pessoa ótima estava em uma situação assustador.,neutro,Neutro,ótimo,ótima,ADJ,,assustador,medo,Negativo,A pessoa estava em uma situação assustador.,-0.16165064,-0.19250241,-0.030851766,0.7722903,0.2946119,-0.4776784
T10,T10__medo__ameaçador,A pessoa ótima estava em uma situação ameaçador.,neutro,Neutro,ótimo,ótima,ADJ,,ameaçador,medo,Negativo,A pessoa estava em uma situação ameaçador.,-0.09402619,-0.020775184,0.07325101,0.47217077,0.17990209,-0.2922687
T10,T10__medo__terrível,A pessoa ótima estava em uma situação terrível.,neutro,Neutro,ótimo,ótima,ADJ,,terrível,medo,Negativo,A pessoa estava em uma situação terrível.,-0.35436007,-0.43225324,-0.07789317,0.82983935,0.20007578,-0.6297636
T10,T10__tristeza__entristecedor,A pessoa ótima estava em uma situação entristecedor.,neutro,Neutro,ótimo,ótima,ADJ,,entristecedor,tristeza,Negativo,A pessoa estava em uma situação entristecedor.,-0.8510502,-0.88685215,-0.035801947,0.83087945,0.2119178,-0.61896163
