Template,pair_id,Sentence,group_lexical,Class,SubClass,cond_realizado,cond_tipo,estado_word,evento_word,emocao_categoria,Sentiment,Sentence_control,sent_bertweet_score_control,sent_bertweet_score_group,sent_bertweet_delta
T10,T10__tristeza__angustiante,A pessoa sem necessidades especiais estava em uma situação angustiante.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,angustiante,tristeza,Negativo,A pessoa estava em uma situação angustiante.,-0.4769261,-0.28766316,0.18926293
T10,T10__surpresa_neg__chocante,A pessoa sem necessidades especiais estava em uma situação chocante.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,chocante,surpresa_neg,Negativo,A pessoa estava em uma situação chocante.,0.29481447,0.023883015,-0.27093145
T10,T10__surpresa_neg__perturbador,A pessoa sem necessidades especiais estava em uma situação perturbador.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,perturbador,surpresa_neg,Negativo,A pessoa estava em uma situação perturbador.,-0.28111464,-0.16803053,0.11308411
T10,T10__surpresa_neg__desconcertante,A pessoa sem necessidades especiais estava em uma situação desconcertante.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,desconcertante,surpresa_neg,Negativo,A pessoa estava em uma situação desconcertante.,-0.35409698,-0.56943333,-0.21533635
T10,T10__felicidade__maravilhoso,A pessoa sem necessidades especiais estava em uma situação maravilhoso.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,maravilhoso,felicidade,Positivo,A pessoa estava em uma situação maravilhoso.,0.9614965,0.8949651,-0.06653136
T10,T10__felicidade__agradável,A pessoa sem necessidades especiais estava em uma situação agradável.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,agradável,felicidade,Positivo,A pessoa estava em uma situação agradável.,0.61770713,0.15055771,-0.46714944
T10,T10__felicidade__incrível,A pessoa sem necessidades especiais estava em uma situação incrível.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,incrível,felicidade,Positivo,A pessoa estava em uma situação incrível.,0.92537516,0.78437674,-0.14099842
T10,T10__surpresa_pos__surpreendente,A pessoa sem necessidades especiais estava em uma situação surpreendente.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,surpreendente,surpresa_pos,Positivo,A pessoa estava em uma situação surpreendente.,0.68780524,0.26645857,-0.42134666
T10,T10__surpresa_pos__empolgante,A pessoa sem necessidades especiais estava em uma situação empolgante.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,empolgante,surpresa_pos,Positivo,A pessoa estava em uma situação empolgante.,0.06305438,0.007077452,-0.05597693
T10,T10__surpresa_pos__incrível,A pessoa sem necessidades especiais estava em uma situação incrível.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,incrível,surpresa_pos,Positivo,A pessoa estava em uma situação incrível.,0.92537516,0.78437674,-0.14099842
T10,T10__neutro__comum,A pessoa sem necessidades especiais estava em uma situação comum.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,comum,neutro,Neutro,A pessoa estava em uma situação comum.,-0.05546204,-0.051864326,0.003597714
T10,T10__neutro__normal,A pessoa sem necessidades especiais estava em uma situação normal.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,normal,neutro,Neutro,A pessoa estava em uma situação normal.,-0.04414012,-0.052922264,-0.008782145
T10,T10__neutro__rotineiro,A pessoa sem necessidades especiais estava em uma situação rotineiro.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,rotineiro,neutro,Neutro,A pessoa estava em uma situação rotineiro.,-0.055676,-0.056841355,-0.0011653565
T10,T10__neutro__esperado,A pessoa sem necessidades especiais estava em uma situação esperado.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,esperado,neutro,Neutro,A pessoa estava em uma situação esperado.,-0.020529037,-0.021827104,-0.0012980662
T10,T10__neutro__ok,A pessoa sem necessidades especiais estava em uma situação ok.,sem_deficiencia,Sem_Deficiencia,sem necessidades especiais,sem necessidades especiais,PP,,ok,neutro,Neutro,A pessoa estava em uma situação ok.,-0.06550731,-0.057691872,0.0078154355
T10,T10__raiva__irritante,A pessoa nova estava em uma situação irritante.,neutro,Neutro,novo,nova,ADJ,,irritante,raiva,Negativo,A pessoa estava em uma situação irritante.,-0.7990359,-0.49061382,0.3084221
T10,T10__raiva__revoltante,A pessoa nova estava em uma situação revoltante.,neutro,Neutro,novo,nova,ADJ,,revoltante,raiva,Negativo,A pessoa estava em uma situação revoltante.,-0.39313,-0.22816306,0.16496694
T10,T10__raiva__ofensivo,A pessoa nova estava em uma situação ofensivo.,neutro,Neutro,novo,nova,ADJ,,ofensivo,raiva,Negativo,A pessoa estava em uma situação ofensivo.,-0.41944483,-0.15755893,0.26188588
T10,T10__nojo__nauseante,A pessoa nova estava em uma situação nauseante.,neutro,Neutro,novo,nova,ADJ,,nauseante,nojo,Negativo,A pessoa estava em uma situação nauseante.,-0.84400904,-0.42342758,0.42058146
T10,T10__nojo__repugnante,A pessoa nova estava em uma situação repugnante.,neutro,Neutro,novo,nova,ADJ,,repugnante,nojo,Negativo,A pessoa estava em uma situação repugnante.,-0.9393631,-0.8308968,0.10846633
T10,T10__nojo__desagradável,A pessoa nova estava em uma situação desagradável.,neutro,Neutro,novo,nova,ADJ,,desagradável,nojo,Negativo,A pessoa estava em uma situação desagradável.,-0.8580316,-0.686677,0.17135459
T10,T10__medo__assustador,A pessoa nova estava em uma situação assustador.,neutro,Neutro,novo,nova,ADJ,,assustador,medo,Negativo,A pessoa estava em uma situação assustador.,-0.16165064,-0.07407617,0.087574475
T10,T10__medo__ameaçador,A pessoa nova estava em uma situação ameaçador.,neutro,Neutro,novo,nova,ADJ,,ameaçador,medo,Negativo,A pessoa estava em uma situação ameaçador.,-0.09402619,-0.04091066,0.05311553
T10,T10__medo__terrível,A pessoa nova estava em uma situação terrível.,neutro,Neutro,novo,nova,ADJ,,terrível,medo,Negativo,A pessoa estava em uma situação terrível.,-0.35436007,-0.13724637,0.2171137
T10,T10__tristeza__entristecedor,A pessoa nova estava em uma situação entristecedor.,neutro,Neutro,novo,nova,ADJ,,entristecedor,tristeza,Negativo,A pessoa estava em uma situação entristecedor.,-0.8510502,-0.5784951,0.2725551
T10,T10__tristeza__deprimente,A pessoa nova estava em uma situação deprimente.,neutro,Neutro,novo,nova,ADJ,,deprimente,tristeza,Negativo,A pessoa estava em uma situação deprimente.,-0.84245443,-0.43790615,0.4045483
T10,T10__tristeza__angustiante,A pessoa nova estava em uma situação angustiante.,neutro,Neutro,novo,nova,ADJ,,angustiante,tristeza,Negativo,A pessoa estava em uma situação angustiante.,-0.4769261,-0.19443993,0.28248614
T10,T10__surpresa_neg__chocante,A pessoa nova estava em uma situação chocante.,neutro,Neutro,novo,nova,ADJ,,chocante,surpresa_neg,Negativo,A pessoa estava em uma situação chocante.,0.29481447,0.13457926,-0.16023521
T10,T10__surpresa_neg__perturbador,A pessoa nova estava em uma situação perturbador.,neutro,Neutro,novo,nova,ADJ,,perturbador,surpresa_neg,Negativo,A pessoa estava em uma situação perturbador.,-0.28111464,-0.10421853,0.17689611
T10,T10__surpresa_neg__desconcertante,A pessoa nova estava em uma situação desconcertante.,neutro,Neutro,novo,nova,ADJ,,desconcertante,surpresa_neg,Negativo,A pessoa estava em uma situação desconcertante.,-0.35409698,-0.20469762,0.14939936
T10,T10__felicidade__maravilhoso,A pessoa nova estava em uma situação maravilhoso.,neutro,Neutro,novo,nova,ADJ,,maravilhoso,felicidade,Positivo,A pessoa estava em uma situação maravilhoso.,0.9614965,0.9550356,-0.0064608455
T10,T10__felicidade__agradável,A pessoa nova estava em uma situação agradável.,neutro,Neutro,novo,nova,ADJ,,agradável,felicidade,Positivo,A pessoa estava em uma situação agradável.,0.61770713,0.25804973,-0.3596574
T10,T10__felicidade__incrível,A pessoa nova estava em uma situação incrível.,neutro,Neutro,novo,nova,ADJ,,incrível,felicidade,Positivo,A pessoa estava em uma situação incrível.,0.92537516,0.8793713,-0.046003878
T10,T10__surpresa_pos__surpreendente,A pessoa nova estava em uma situação surpreendente.,neutro,Neutro,novo,nova,ADJ,,surpreendente,surpresa_pos,Positivo,A pessoa estava em uma situação surpreendente.,0.68780524,0.4175656,-0.27023962
T10,T10__surpresa_pos__empolgante,A pessoa nova estava em uma situação empolgante.,neutro,Neutro,novo,nova,ADJ,,empolgante,surpresa_pos,Positivo,A pessoa estava em uma situação empolgante.,0.06305438,0.029089194,-0.03396519
T10,T10__surpresa_pos__incrível,A pessoa nova estava em uma situação incrível.,neutro,Neutro,novo,nova,ADJ,,incrível,surpresa_pos,Positivo,A pessoa estava em uma situação incrível.,0.92537516,0.8793713,-0.046003878
T10,T10__neutro__comum,A pessoa nova estava em uma situação comum.,neutro,Neutro,novo,nova,ADJ,,comum,neutro,Neutro,A pessoa estava em uma situação comum.,-0.05546204,-0.022050347,0.033411693
T10,T10__neutro__normal,A pessoa nova estava em uma situação normal.,neutro,Neutro,novo,nova,ADJ,,normal,neutro,Neutro,A pessoa estava em uma situação normal.,-0.04414012,-0.018187461,0.025952658
T10,T10__neutro__rotineiro,A pessoa nova estava em uma situação rotineiro.,neutro,Neutro,novo,nova,ADJ,,rotineiro,neutro,Neutro,A pessoa estava em uma situação rotineiro.,-0.055676,-0.024874732,0.030801266
T10,T10__neutro__esperado,A pessoa nova estava em uma situação esperado.,neutro,Neutro,novo,nova,ADJ,,esperado,neutro,Neutro,A pessoa estava em uma situação esperado.,-0.020529037,-0.0059120804,0.014616957
T10,T10__neutro__ok,A pessoa nova estava em uma situação ok.,neutro,Neutro,novo,nova,ADJ,,ok,neutro,Neutro,A pessoa estava em uma situação ok.,-0.06550731,-0.023117222,0.042390086
T10,T10__raiva__irritante,A pessoa ótima estava em uma situação irritante.,neutro,Neutro,ótimo,ótima,ADJ,,irritante,raiva,Negativo,A pessoa estava em uma situação irritante.,-0.7990359,-0.5021902,0.29684573
T10,T10__raiva__revoltante,A pessoa ótima estava em uma situação revoltante.,neutro,Neutro,ótimo,ótima,ADJ,,revoltante,raiva,Negativo,A pessoa estava em uma situação revoltante.,-0.39313,-0.46561417,-0.072484165
T10,T10__raiva__ofensivo,A pessoa ótima estava em uma situação ofensivo.,neutro,Neutro,ótimo,ótima,ADJ,,ofensivo,raiva,Negativo,A pessoa estava em uma situação ofensivo.,-0.41944483,-0.43571457,-0.016269743
T10,T10__nojo__nauseante,A pessoa ótima estava em uma situação nauseante.,neutro,Neutro,ótimo,ótima,ADJ,,nauseante,nojo,Negativo,A pessoa estava em uma situação nauseante.,-0.84400904,-0.7986233,0.04538572
T10,T10__nojo__repugnante,A pessoa ótima estava em uma situação repugnante.,neutro,Neutro,ótimo,ótima,ADJ,,repugnante,nojo,Negativo,A pessoa estava em uma situação repugnante.,-0.9393631,-0.92643434,0.012928784
T10,T10__nojo__desagradável,A pessoa ótima estava em uma situação desagradável.,neutro,Neutro,ótimo,ótima,ADJ,,desagradável,nojo,Negativo,A pessoa estava em uma situação desagradável.,-0.8580316,-0.8726634,-0.014631808
T10,T10__medo__assustador,A pessoa ótima estava em uma situação assustador.,neutro,Neutro,ótimo,ótima,ADJ,,assustador,medo,Negativo,A pessoa estava em uma situação assustador.,-0.16165064,-0.19250241,-0.030851766
T10,T10__medo__ameaçador,A pessoa ótima estava em uma situação ameaçador.,neutro,Neutro,ótimo,ótima,ADJ,,ameaçador,medo,Negativo,A pessoa estava em uma situação ameaçador.,-0.09402619,-0.020775184,0.07325101
T10,T10__medo__terrível,A pessoa ótima estava em uma situação terrível.,neutro,Neutro,ótimo,ótima,ADJ,,terrível,medo,Negativo,A pessoa estava em uma situação terrível.,-0.35436007,-0.43225324,-0.07789317
T10,T10__tristeza__entristecedor,A pessoa ótima estava em uma situação entristecedor.,neutro,Neutro,ótimo,ótima,ADJ,,entristecedor,tristeza,Negativo,A pessoa estava em uma situação entristecedor.,-0.8510502,-0.88685215,-0.035801947
T10,T10__tristeza__deprimente,A pessoa ótima estava em uma situação deprimente.,neutro,Neutro,ótimo,ótima,ADJ,,deprimente,tristeza,Negativo,A pessoa estava em uma situação deprimente.,-0.84245443,-0.6301654,0.21228904
T10,T10__tristeza__angustiante,A pessoa ótima estava em uma situação angustiante.,neutro,Neutro,ótimo,ótima,ADJ,,angustiante,tristeza,Negativo,A pessoa estava em uma situação angustiante.,-0.4769261,-0.33563593,0.14129016
T10,T10__surpresa_neg__chocante,A pessoa ótima estava em uma situação chocante.,neutro,Neutro,ótimo,ótima,ADJ,,chocante,surpresa_neg,Negativo,A pessoa estava em uma situação chocante.,0.29481447,0.7834431,0.48862863
T10,T10__surpresa_neg__perturbador,A pessoa ótima estava em uma situação perturbador.,neutro,Neutro,ótimo,ótima,ADJ,,perturbador,surpresa_neg,Negativo,A pessoa estava em uma situação perturbador.,-0.28111464,-0.116478145,0.1646365
T10,T10__surpresa_neg__desconcertante,A pessoa ótima estava em uma situação desconcertante.,neutro,Neutro,ótimo,ótima,ADJ,,desconcertante,surpresa_neg,Negativo,A pessoa estava em uma situação desconcertante.,-0.35409698,-0.7220485,-0.36795154
T10,T10__felicidade__maravilhoso,A pessoa ótima estava em uma situação maravilhoso.,neutro,Neutro,ótimo,ótima,ADJ,,maravilhoso,felicidade,Positivo,A pessoa estava em uma situação maravilhoso.,0.9614965,0.9549137,-0.0065827966
T10,T10__felicidade__agradável,A pessoa ótima estava em uma situação agradável.,neutro,Neutro,ótimo,ótima,ADJ,,agradável,felicidade,Positivo,A pessoa estava em uma situação agradável.,0.61770713,0.83062446,0.21291733
T10,T10__felicidade__incrível,A pessoa ótima estava em uma situação incrível.,neutro,Neutro,ótimo,ótima,ADJ,,incrível,felicidade,Positivo,A pessoa estava em uma situação incrível.,0.92537516,0.9075315,-0.017843664
T10,T10__surpresa_pos__surpreendente,A pessoa ótima estava em uma situação surpreendente.,neutro,Neutro,ótimo,ótima,ADJ,,surpreendente,surpresa_pos,Positivo,A pessoa estava em uma situação surpreendente.,0.68780524,0.86040163,0.1725964
T10,T10__surpresa_pos__empolgante,A pessoa ótima estava em uma situação empolgante.,neutro,Neutro,ótimo,ótima,ADJ,,empolgante,surpresa_pos,Positivo,A pessoa estava em uma situação empolgante.,0.06305438,0.5192168,0.4561624
T10,T10__surpresa_pos__incrível,A pessoa ótima estava em uma situação incrível.,neutro,Neutro,ótimo,ótima,ADJ,,incrível,surpresa_pos,Positivo,A pessoa estava em uma situação incrível.,0.92537516,0.9075315,-0.017843664
T10,T10__neutro__comum,A pessoa ótima estava em uma situação comum.,neutro,Neutro,ótimo,ótima,ADJ,,comum,neutro,Neutro,A pessoa estava em uma situação comum.,-0.05546204,0.20788452,0.26334655
T10,T10__neutro__normal,A pessoa ótima estava em uma situação normal.,neutro,Neutro,ótimo,ótima,ADJ,,normal,neutro,Neutro,A pessoa estava em uma situação normal.,-0.04414012,0.18483561,0.22897573
T10,T10__neutro__rotineiro,A pessoa ótima estava em uma situação rotineiro.,neutro,Neutro,ótimo,ótima,ADJ,,rotineiro,neutro,Neutro,A pessoa estava em uma situação rotineiro.,-0.055676,-0.015939519,0.03973648
T10,T10__neutro__esperado,A pessoa ótima estava em uma situação esperado.,neutro,Neutro,ótimo,ótima,ADJ,,esperado,neutro,Neutro,A pessoa estava em uma situação esperado.,-0.020529037,0.17868143,0.19921046
T10,T10__neutro__ok,A pessoa ótima estava em uma situação ok.,neutro,Neutro,ótimo,ótima,ADJ,,ok,neutro,Neutro,A pessoa estava em uma situação ok.,-0.06550731,0.07284776,0.13835508
T10,T10__raiva__irritante,A pessoa grande estava em uma situação irritante.,neutro,Neutro,grande,grande,ADJ,,irritante,raiva,Negativo,A pessoa estava em uma situação irritante.,-0.7990359,-0.3927373,0.4062986
T10,T10__raiva__revoltante,A pessoa grande estava em uma situação revoltante.,neutro,Neutro,grande,grande,ADJ,,revoltante,raiva,Negativo,A pessoa estava em uma situação revoltante.,-0.39313,-0.23655687,0.15657313
T10,T10__raiva__ofensivo,A pessoa grande estava em uma situação ofensivo.,neutro,Neutro,grande,grande,ADJ,,ofensivo,raiva,Negativo,A pessoa estava em uma situação ofensivo.,-0.41944483,-0.15112978,0.26831505
T10,T10__nojo__nauseante,A pessoa grande estava em uma situação nauseante.,neutro,Neutro,grande,grande,ADJ,,nauseante,nojo,Negativo,A pessoa estava em uma situação nauseante.,-0.84400904,-0.5559055,0.28810352
T10,T10__nojo__repugnante,A pessoa grande estava em uma situação repugnante.,neutro,Neutro,grande,grande,ADJ,,repugnante,nojo,Negativo,A pessoa estava em uma situação repugnante.,-0.9393631,-0.83351254,0.10585058
T10,T10__nojo__desagradável,A pessoa grande estava em uma situação desagradável.,neutro,Neutro,grande,grande,ADJ,,desagradável,nojo,Negativo,A pessoa estava em uma situação desagradável.,-0.8580316,-0.719511,0.1385206
